completed_steps,train_loss,validation_loss,learning_rate,grad_norm
2720,1.9429217353463173,,0.00025831669422447,0.3927458507817872
2740,1.8984387591481209,,0.00025768925035226476,0.37236422327349455
2760,1.897042691707611,,0.0002570579956103302,0.36388237270465157
2780,1.91957488656044,,0.00025642295595237294,0.3635283500028703
2800,1.8664514645934105,1.8834714412689209,0.00025578415748771406,0.38454049045240407
2820,1.933503046631813,,0.0002551416264802161,0.38785306774561185
2840,1.8802424743771553,,0.0002544953893472031,0.35060934697014057
2860,1.8674153164029121,,0.0002538454726583748,0.36912473310812055
2880,1.8851389586925507,,0.0002531919031347134,0.3753511901483192
2900,1.8757680356502533,,0.00025253470764738584,0.36105395329282436
2920,1.8710767552256584,,0.0002518739132166387,0.34559981392901734
2940,1.874717928469181,,0.0002512095470106871,0.36665195910378723
2960,1.8757280260324478,,0.0002505416363445977,0.3494838072292629
2980,1.8988037258386612,,0.0002498702086791659,0.3893682243127423
3000,1.9101910591125488,1.8788887798786162,0.0002491952916197868,0.3632927598301214
3020,1.8722670376300812,,0.00024851691291531995,0.3553395536963759
3040,1.92121771723032,,0.0002478351004569485,0.41349264864884355
3060,1.8674250319600105,,0.0002471498822770328,0.36740447291695777
3080,1.8750064224004745,,0.0002464612865479576,0.3716435203986537
3100,1.8717432096600533,,0.00024576934158097364,0.3439090768448983
3120,1.8650473728775978,,0.00024507407582503404,0.35478409053205207
3140,1.881308376789093,,0.00024437551786562437,0.3664175362636632
3160,1.8572959825396538,,0.00024367369642358725,0.3563102445199919
3180,1.863103099167347,,0.00024296864035394178,0.36115799924180364
3200,1.8589605912566185,1.902126282453537,0.00024226037864469714,0.36796659524036107
3220,1.861621655523777,,0.0002415489404156605,0.36446564238690665
3240,1.8800800889730453,,0.00024083435491724023,0.37996503371682844
3260,1.8503808677196503,,0.0002401166515292428,0.43056334253521306
3280,1.865653246641159,,0.00023939585975966512,0.36579279639618983
3300,1.8604860678315163,,0.0002386720092434814,0.3532453095452984
3320,1.8411885201931,,0.00023794512974142449,0.36987278813960867
3340,1.879544012248516,,0.00023721525113876236,0.36149038279901
